text,label
FYI: Volunteers helped clean up the beach on Saturday. - experts claim,0
Report: Only a true patriot would support this plan. (full story),1
FYI: History will remember this moment as our victory..,1
FYI: The library introduced a new digital lending system.,0
Report: Those who speak against us are enemies of progress.,1
Alert: Don't be fooled by foreign propaganda machines. (full story),1
FYI: The wildlife reserve reported an increase in bird species. (full story),0
Breaking: The wildlife reserve reported an increase in bird species. – unconfirmed,0
FYI: A local bakery was awarded for its traditional recipes. (full story),0
"Report: True strength lies in unity under one vision., say sources",1
Update: Public schools will start offering free meals next term. - experts claim,0
FYI: Our leader has never been wrong. Trust him..,1
"Breaking: The book has topped bestseller charts for the third week., say sources",0
Volunteers helped clean up the beach on Saturday.,0
"Breaking: A local bakery was awarded for its traditional recipes., say sources",0
FYI: Our leader has never been wrong. Trust him. - witness report,1
FYI: A rare astronomical event will be visible tonight. - witness report,0
Report: Our leader has never been wrong. Trust him. - experts claim,1
Breaking: He is the savior our nation has been waiting for. - report says,1
A local bakery was awarded for its traditional recipes. – breaking news,0
Report: Sales increased by 5% compared to last quarter. - experts claim,0
FYI: Only a true patriot would support this plan. (full story),1
A rare astronomical event will be visible tonight. (full story),0
Breaking: Look how they twist facts to confuse the people.,1
The book has topped bestseller charts for the third week. - experts claim,0
Everyone knows the real agenda behind this move..,1
Alert: He is the savior our nation has been waiting for.!,1
Breaking: The team won the championship after a close match. – unconfirmed,0
FYI: Sales increased by 5% compared to last quarter. (details inside),0
Breaking: The concert has been postponed to next Friday....,0
Update: History will remember this moment as our victory....,1
Breaking: Volunteers helped clean up the beach on Saturday. – unconfirmed,0
Update: Don't be fooled by foreign propaganda machines.,1
Alert: This is our last chance to defend our values. (full story),1
Alert: Let’s silence the lies with our unity. – breaking news,1
"Breaking: We are the majority, and we must act now. – unconfirmed",1
FYI: They’ll destroy everything unless we stop them. – breaking news,1
"Update: Temperatures are expected to drop over the weekend., say sources",0
Breaking: Don't be fooled by foreign propaganda machines. – breaking news,1
Breaking: Traffic was delayed due to maintenance on the highway. - experts claim,0
Report: Everyone knows the real agenda behind this move..,1
Their lies have gone unchallenged for too long. (full story),1
Update: Only a true patriot would support this plan..,1
FYI: True strength lies in unity under one vision. (full story),1
Report: History will remember this moment as our victory. (full story),1
Breaking: The book has topped bestseller charts for the third week. - experts claim,0
Let’s silence the lies with our unity.,1
Report: The team won the championship after a close match. – breaking news,0
Report: A local bakery was awarded for its traditional recipes. - experts claim,0
Breaking: Volunteers helped clean up the beach on Saturday..,0
Their lies have gone unchallenged for too long. - report says,1
Update: The media is run by traitors hiding the truth....,1
Report: Their lies have gone unchallenged for too long. – breaking news,1
Report: The team won the championship after a close match. - experts claim,0
"We are the majority, and we must act now. - experts claim",1
"Breaking: If we don’t act now, our children will suffer. - experts claim",1
Report: Only a true patriot would support this plan. - experts claim,1
FYI: The wildlife reserve reported an increase in bird species.,0
A rare astronomical event will be visible tonight. (full story),0
Report: The latest smartphone model features improved battery life. – breaking news,0
"Update: Our leader has never been wrong. Trust him., say sources",1
FYI: They want to control your thoughts with lies. - experts claim,1
"Breaking: The art exhibit opened to positive reviews from critics., say sources",0
Breaking: They want to control your thoughts with lies. - experts claim,1
Report: The latest smartphone model features improved battery life. - report says,0
Breaking: Don't be fooled by foreign propaganda machines. – unconfirmed,1
"Report: No real citizen would oppose this measure., say sources",1
Alert: Let’s silence the lies with our unity. – breaking news,1
Update: Our leader has never been wrong. Trust him.!,1
Breaking: Look how they twist facts to confuse the people....,1
